,"100","Quota Sales Credit","14.5",".69","AR Import","3279681","1","13246829","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","8993","100","AR Import","3285788","1","13400562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","5200","100","AR Import","3291669","1","13642222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","20","20.41","AR Import","3220642","1","7962623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","78","79.59","AR Import","3220642","1","7962623","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","7928.93","100","AR Import","3292658","1","13718919","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","19672.66","100","AR Import","3292661","1","13719119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","729.05","20","AR Import","3207486","1","6577826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","234.52","100","AR Import","3290523","1","13585725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","8937","20","AR Import","3275548","1","13162423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","207.44","100","AR Import","3292515","1","13714194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","153.16","8.75","AR Import","3210712","1","6898232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","349.81","19.99","AR Import","3210712","1","6898232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","9502","80","AR Import","3211183","1","6947723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","4644","30.74","AR Import","3216069","1","7567123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","2591","17.15","AR Import","3216069","1","7567123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","480.75","100","AR Import","3224023","2","8253425","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1674","100","AR Import","3230564","1","9044723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","684","100","AR Import","3233366","1","9478223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
